A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
A0	0	0.0N
